                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.65812,                0.37851,                0.86498,                0.98658,                0.94925,                0.96706,                0.84908,                0.63789,                0.31659,                0.79091,              0.0086536,              0.0086536,              0.0086536
                    138,                0.65694,                0.37683,                0.86535,                0.98605,                0.94902,                0.96713,                0.84932,                 0.6376,                0.31647,                0.79093,              0.0086437,              0.0086437,              0.0086437
                    139,                0.65016,                0.36977,                0.86298,                 0.9861,                 0.9492,                0.96745,                0.84954,                0.63733,                0.31609,                0.79087,              0.0086338,              0.0086338,              0.0086338
                    140,                0.66731,                0.38611,                0.86573,                0.98609,                0.94922,                0.96747,                0.84971,                0.63691,                0.31602,                0.79088,              0.0086239,              0.0086239,              0.0086239
                    141,                0.66272,                0.37477,                0.86296,                0.98615,                0.94919,                0.96746,                0.84994,                0.63613,                0.31567,                0.79076,               0.008614,               0.008614,               0.008614
                    142,                 0.6576,                0.37511,                0.86133,                0.98591,                0.94918,                0.96749,                0.85008,                0.63643,                0.31539,                0.79068,              0.0086041,              0.0086041,              0.0086041
                    143,                0.65817,                 0.3752,                0.86148,                0.98615,                0.94913,                0.96751,                0.85042,                0.63583,                0.31525,                0.79066,              0.0085942,              0.0085942,              0.0085942
                    144,                0.66297,                0.37709,                0.86299,                 0.9857,                0.94854,                0.96763,                0.85089,                0.63545,                0.31467,                0.79055,              0.0085843,              0.0085843,              0.0085843
                    145,                0.65356,                0.37613,                0.86377,                 0.9856,                0.94855,                0.96767,                0.85089,                0.63502,                0.31463,                0.79045,              0.0085744,              0.0085744,              0.0085744
                    146,                0.66176,                0.37831,                0.86773,                0.98574,                 0.9486,                0.96767,                0.85091,                0.63517,                0.31441,                0.79044,              0.0085645,              0.0085645,              0.0085645
                    147,                0.65643,                 0.3721,                0.86175,                0.98558,                0.94863,                0.96774,                0.85129,                0.63467,                0.31481,                0.79031,              0.0085546,              0.0085546,              0.0085546
                    148,                 0.6488,                0.37523,                0.86193,                0.98571,                 0.9488,                0.96773,                0.85122,                0.63451,                 0.3144,                 0.7902,              0.0085447,              0.0085447,              0.0085447
                    149,                0.64703,                0.36915,                0.86074,                0.98555,                0.94899,                0.96782,                0.85125,                 0.6338,                0.31383,                0.79009,              0.0085348,              0.0085348,              0.0085348
                    150,                0.64964,                0.37356,                0.85935,                0.98543,                0.94916,                0.96795,                0.85166,                0.63402,                0.31432,                0.78994,              0.0085249,              0.0085249,              0.0085249
                    151,                0.65726,                0.37527,                0.86262,                0.98534,                0.94916,                0.96798,                0.85104,                0.63366,                0.31474,                0.78998,               0.008515,               0.008515,               0.008515
                    152,                0.65586,                0.37284,                0.86109,                0.98489,                0.94916,                0.96798,                0.85151,                 0.6333,                0.31407,                0.78987,              0.0085051,              0.0085051,              0.0085051
                    153,                0.64598,                0.37048,                0.85863,                  0.985,                0.94916,                0.96799,                0.85152,                0.63263,                0.31471,                0.78981,              0.0084952,              0.0084952,              0.0084952
                    154,                0.64529,                 0.3713,                0.85829,                0.98492,                0.94916,                0.96797,                 0.8509,                0.63263,                 0.3146,                0.78981,              0.0084853,              0.0084853,              0.0084853
